Maturity,Put/Call,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility
"December 16, 2022",puts,SPY221216P00295000,2021-11-19 2:05PM EST,295.0,6.0,6.0,6.15,0.29,+5.08%,6,1834,34.72%
"December 16, 2022",puts,SPY221216P00300000,2021-11-18 1:28PM EST,300.0,6.59,6.38,6.54,0.16,+2.49%,2,8811,34.29%
"December 16, 2022",puts,SPY221216P00305000,2021-11-17 2:15PM EST,305.0,6.74,6.77,6.94,0.0,-,2,1767,33.84%
"December 16, 2022",puts,SPY221216P00310000,2021-11-19 10:23AM EST,310.0,7.46,7.19,7.36,0.28,+3.90%,1,7227,33.40%
"December 16, 2022",puts,SPY221216P00315000,2021-11-19 11:18AM EST,315.0,7.79,7.65,7.82,0.09,+1.17%,4,2640,32.98%
"December 16, 2022",puts,SPY221216P00320000,2021-11-18 1:41PM EST,320.0,8.1,8.12,8.3,0.0,-,2,6911,32.57%
"December 16, 2022",puts,SPY221216P00325000,2021-11-19 3:28PM EST,325.0,8.69,8.62,8.81,0.11,+1.28%,11,1609,32.16%
"December 16, 2022",puts,SPY221216P00330000,2021-11-19 3:57PM EST,330.0,9.25,9.15,9.34,0.15,+1.65%,12,7919,31.75%
"December 16, 2022",puts,SPY221216P00335000,2021-11-19 9:30AM EST,335.0,9.8,9.69,9.9,0.1,+1.03%,35,1144,31.35%
"December 16, 2022",puts,SPY221216P00340000,2021-11-18 2:31PM EST,340.0,10.28,10.27,10.48,0.0,-,3,6630,30.94%
"December 16, 2022",puts,SPY221216P00345000,2021-11-19 12:38PM EST,345.0,10.72,10.87,11.09,-0.15,-1.38%,8,3842,30.53%
"December 16, 2022",puts,SPY221216P00350000,2021-11-19 2:09PM EST,350.0,11.52,11.5,11.73,0.1,+0.88%,3,3537,30.12%
"December 16, 2022",puts,SPY221216P00355000,2021-11-19 3:55PM EST,355.0,12.32,12.17,12.4,0.27,+2.24%,5,2834,29.72%
"December 16, 2022",puts,SPY221216P00360000,2021-11-19 2:18PM EST,360.0,12.95,12.95,13.1,0.32,+2.53%,6,7943,29.32%
"December 16, 2022",puts,SPY221216P00365000,2021-11-18 1:10PM EST,365.0,13.56,13.58,13.84,0.0,-,5,2569,28.92%
"December 16, 2022",puts,SPY221216P00370000,2021-11-19 3:32PM EST,370.0,14.48,14.35,14.61,0.4,+2.84%,57,5386,28.52%
"December 16, 2022",puts,SPY221216P00375000,2021-11-19 12:48PM EST,375.0,15.19,15.15,15.42,0.21,+1.40%,1,4064,28.12%
"December 16, 2022",puts,SPY221216P00380000,2021-11-19 3:15PM EST,380.0,16.18,15.99,16.27,0.38,+2.41%,48,11824,27.73%
"December 16, 2022",puts,SPY221216P00385000,2021-11-19 3:32PM EST,385.0,17.04,16.87,17.16,0.29,+1.73%,45,1245,27.34%
"December 16, 2022",puts,SPY221216P00390000,2021-11-19 3:32PM EST,390.0,17.92,17.79,18.09,0.32,+1.82%,102,3481,26.94%
"December 16, 2022",puts,SPY221216P00395000,2021-11-19 11:08AM EST,395.0,18.97,18.75,19.06,0.5,+2.71%,37,2104,26.54%
"December 16, 2022",puts,SPY221216P00400000,2021-11-19 2:51PM EST,400.0,19.92,19.8,20.08,0.55,+2.84%,34,14856,26.15%
"December 16, 2022",puts,SPY221216P00405000,2021-11-19 12:46PM EST,405.0,20.74,20.8,21.13,0.37,+1.82%,7477,3068,25.75%
"December 16, 2022",puts,SPY221216P00410000,2021-11-19 10:52AM EST,410.0,22.21,21.88,22.23,0.88,+4.13%,40,739,25.35%
"December 16, 2022",puts,SPY221216P00415000,2021-11-19 3:32PM EST,415.0,23.06,23.01,23.38,0.74,+3.32%,2,1766,24.94%
"December 16, 2022",puts,SPY221216P00420000,2021-11-19 3:49PM EST,420.0,24.41,24.2,24.57,0.58,+2.43%,65,25094,24.53%
"December 16, 2022",puts,SPY221216P00425000,2021-11-19 3:55PM EST,425.0,25.85,25.5,25.83,-0.14,-0.54%,9,1856,24.13%
"December 16, 2022",puts,SPY221216P00430000,2021-11-19 12:35PM EST,430.0,26.38,26.75,27.14,-0.08,-0.30%,55,1772,23.72%
"December 16, 2022",puts,SPY221216P00435000,2021-11-19 1:09PM EST,435.0,28.0,28.09,28.51,-0.05,-0.18%,796,7565,23.32%
"December 16, 2022",puts,SPY221216P00440000,2021-11-19 1:09PM EST,440.0,29.87,29.5,29.93,-0.05,-0.17%,206,9221,22.90%
"December 16, 2022",puts,SPY221216P00445000,2021-11-19 3:32PM EST,445.0,31.49,31.0,31.45,0.79,+2.57%,22,6449,22.50%
"December 16, 2022",puts,SPY221216P00450000,2021-11-19 3:57PM EST,450.0,32.67,32.56,33.03,0.47,+1.46%,669,15409,22.10%
"December 16, 2022",puts,SPY221216P00455000,2021-11-19 1:27PM EST,455.0,34.31,34.18,34.68,0.31,+0.91%,12,498,21.69%
"December 16, 2022",puts,SPY221216P00460000,2021-11-19 2:08PM EST,460.0,36.19,35.92,36.42,0.32,+0.89%,412,807,21.29%
"December 16, 2022",puts,SPY221216P00465000,2021-11-19 3:57PM EST,465.0,38.02,37.74,38.26,0.52,+1.39%,687,239,20.89%
"December 16, 2022",puts,SPY221216P00470000,2021-11-19 3:32PM EST,470.0,39.68,39.71,40.19,0.18,+0.46%,560,381,20.50%
"December 16, 2022",puts,SPY221216P00475000,2021-11-18 9:44AM EST,475.0,41.55,41.61,42.2,0.0,-,6,245,20.10%
"December 16, 2022",puts,SPY221216P00480000,2021-11-19 11:40AM EST,480.0,43.65,43.71,44.33,0.25,+0.58%,19,449,19.71%
"December 16, 2022",puts,SPY221216P00485000,2021-11-12 10:44AM EST,485.0,47.24,45.93,46.59,0.0,-,3,302,19.34%
"December 16, 2022",puts,SPY221216P00490000,2021-11-17 11:08AM EST,490.0,48.4,48.16,49.29,0.0,-,3,185,19.15%
"December 16, 2022",puts,SPY221216P00495000,2021-11-04 2:41PM EST,495.0,52.26,50.67,51.84,0.0,-,2,112,18.82%
"December 16, 2022",puts,SPY221216P00500000,2021-11-19 2:08PM EST,500.0,53.86,53.25,54.63,0.08,+0.15%,1,2361,18.56%
"December 16, 2022",puts,SPY221216P00505000,2021-11-18 11:48AM EST,505.0,56.48,56.06,57.49,0.0,-,14,14,18.28%
"December 16, 2022",puts,SPY221216P00510000,2021-09-16 12:14PM EST,510.0,78.25,74.6,76.92,0.0,-,1,7,26.79%
"December 16, 2022",puts,SPY221216P00515000,2021-11-18 11:48AM EST,515.0,62.73,62.16,63.73,0.0,-,14,27,17.83%
"December 16, 2022",puts,SPY221216P00520000,2021-11-16 2:46PM EST,520.0,64.4,65.46,67.1,0.0,-,1,15,17.65%
"December 16, 2022",puts,SPY221216P00525000,2021-11-05 1:18PM EST,525.0,70.0,68.93,70.63,0.0,-,1,21,17.51%
"December 16, 2022",puts,SPY221216P00530000,2021-10-13 10:55AM EST,530.0,103.48,72.91,74.62,0.0,-,1,15,17.60%
"December 16, 2022",puts,SPY221216P00535000,2021-08-25 4:31PM EST,535.0,164.98,97.68,99.96,0.0,-,-,9,29.77%
"December 16, 2022",puts,SPY221216P00540000,2021-09-07 10:15AM EST,540.0,98.59,105.7,108.93,0.0,-,7,18,32.64%
"December 16, 2022",puts,SPY221216P00545000,2021-08-25 4:31PM EST,545.0,174.38,106.63,109.01,0.0,-,-,12,30.72%
"December 16, 2022",puts,SPY221216P00550000,2021-11-10 9:55AM EST,550.0,90.74,88.25,90.52,0.0,-,4,32,17.44%
"December 16, 2022",puts,SPY221216P00555000,2021-11-19 12:58PM EST,555.0,92.64,92.52,94.85,-89.96,-49.27%,5,14,17.53%
"December 16, 2022",puts,SPY221216P00600000,2021-11-16 12:44PM EST,600.0,134.5,133.93,136.6,0.0,-,3,3002,19.33%
"December 16, 2022",puts,SPY221216P00680000,2021-10-26 12:08PM EST,680.0,226.12,212.12,214.98,0.0,-,-,2,23.76%
"December 16, 2022",calls,SPY221216C00085000,2021-10-27 11:49AM EST,85.0,370.5,382.42,385.64,0.0,-,2,4,61.23%
"December 16, 2022",calls,SPY221216C00090000,2021-09-16 1:27PM EST,90.0,356.93,353.99,357.67,0.0,-,158,0,0.00%
"December 16, 2022",calls,SPY221216C00095000,2021-09-17 11:25AM EST,95.0,347.86,349.0,352.66,0.0,-,1,1,0.00%
"December 16, 2022",calls,SPY221216C00100000,2021-09-16 2:59PM EST,100.0,347.18,344.0,347.66,0.0,-,24,8,0.00%
"December 16, 2022",calls,SPY221216C00105000,2021-08-25 4:27PM EST,105.0,288.95,337.47,340.44,0.0,-,7,0,0.00%
"December 16, 2022",calls,SPY221216C00110000,2021-08-25 4:27PM EST,110.0,161.5,332.47,335.43,0.0,-,3,0,0.00%
"December 16, 2022",calls,SPY221216C00115000,2021-08-25 4:27PM EST,115.0,194.7,327.48,330.43,0.0,-,1,0,0.00%
"December 16, 2022",calls,SPY221216C00120000,2021-09-16 2:33PM EST,120.0,327.06,324.03,327.63,0.0,-,34,12,0.00%
"December 16, 2022",calls,SPY221216C00125000,2021-11-11 1:36PM EST,125.0,339.25,342.47,345.59,0.0,-,2,1,66.64%
"December 16, 2022",calls,SPY221216C00130000,2021-09-16 1:27PM EST,130.0,316.85,314.04,317.62,0.0,-,14,7,0.00%
"December 16, 2022",calls,SPY221216C00135000,2021-10-26 10:08AM EST,135.0,323.0,332.48,335.58,0.0,-,2,23,62.87%
"December 16, 2022",calls,SPY221216C00140000,2021-11-09 1:07PM EST,140.0,326.77,327.48,330.57,0.0,-,1,228,61.06%
"December 16, 2022",calls,SPY221216C00145000,2021-08-25 4:27PM EST,145.0,224.01,297.5,300.4,0.0,-,1,1,0.00%
"December 16, 2022",calls,SPY221216C00150000,2021-10-08 2:20PM EST,150.0,288.72,316.39,318.95,0.0,-,1,18,37.21%
"December 16, 2022",calls,SPY221216C00155000,2021-09-16 1:26PM EST,155.0,291.91,289.08,292.58,0.0,-,8,4,0.00%
"December 16, 2022",calls,SPY221216C00160000,2021-09-16 12:56PM EST,160.0,286.65,284.08,287.58,0.0,-,32,16,0.00%
"December 16, 2022",calls,SPY221216C00165000,2021-09-16 12:56PM EST,165.0,281.63,279.09,282.57,0.0,-,10,5,0.00%
"December 16, 2022",calls,SPY221216C00170000,2021-11-15 3:21PM EST,170.0,297.3,297.52,300.54,0.0,-,1,3,51.65%
"December 16, 2022",calls,SPY221216C00175000,2021-11-18 10:26AM EST,175.0,292.06,292.53,295.53,0.0,-,5,78,50.23%
"December 16, 2022",calls,SPY221216C00180000,2021-11-16 10:42AM EST,180.0,288.29,287.53,290.53,0.0,-,1,127,48.91%
"December 16, 2022",calls,SPY221216C00185000,2021-10-01 12:47PM EST,185.0,248.92,283.12,285.57,0.0,-,4,0,47.82%
"December 16, 2022",calls,SPY221216C00190000,2021-10-07 1:12PM EST,190.0,250.4,276.23,279.66,0.0,-,6,4,41.07%
"December 16, 2022",calls,SPY221216C00195000,2021-08-25 4:27PM EST,195.0,227.04,247.82,250.58,0.0,-,50,0,0.00%
"December 16, 2022",calls,SPY221216C00200000,2021-11-17 9:44AM EST,200.0,268.44,267.61,270.55,0.0,-,32,164,44.05%
"December 16, 2022",calls,SPY221216C00205000,2021-09-16 1:20PM EST,205.0,241.91,239.4,242.73,0.0,-,8,3,0.00%
"December 16, 2022",calls,SPY221216C00210000,2021-11-12 12:11PM EST,210.0,256.89,257.69,260.59,0.0,-,2,92,41.93%
"December 16, 2022",calls,SPY221216C00215000,2021-11-16 10:11AM EST,215.0,253.68,252.73,255.63,0.0,-,1,20,40.99%
"December 16, 2022",calls,SPY221216C00220000,2021-11-12 1:20PM EST,220.0,246.5,247.8,250.67,0.0,-,1,68,40.07%
"December 16, 2022",calls,SPY221216C00225000,2021-11-15 3:40PM EST,225.0,241.63,242.87,245.72,0.0,-,1,77,39.20%
"December 16, 2022",calls,SPY221216C00230000,2021-10-26 10:49AM EST,230.0,229.31,237.95,240.79,0.0,-,1,195,38.42%
"December 16, 2022",calls,SPY221216C00235000,2021-11-12 2:07PM EST,235.0,232.39,233.05,235.87,0.0,-,4,1588,37.68%
"December 16, 2022",calls,SPY221216C00240000,2021-11-05 12:17PM EST,240.0,228.69,228.17,230.97,0.0,-,1,803,37.00%
"December 16, 2022",calls,SPY221216C00245000,2021-11-19 3:08PM EST,245.0,223.64,223.3,226.08,1.54,+0.69%,2,363,36.36%
"December 16, 2022",calls,SPY221216C00250000,2021-11-17 1:00PM EST,250.0,218.0,218.45,221.21,0.0,-,2,2715,35.77%
"December 16, 2022",calls,SPY221216C00255000,2021-11-12 1:22PM EST,255.0,212.1,213.62,216.36,0.0,-,1,1277,35.22%
"December 16, 2022",calls,SPY221216C00260000,2021-11-15 12:24PM EST,260.0,207.16,208.81,211.53,0.0,-,1,17400,34.72%
"December 16, 2022",calls,SPY221216C00265000,2021-11-05 1:03PM EST,265.0,204.36,204.02,206.72,0.0,-,1,725,34.25%
"December 16, 2022",calls,SPY221216C00270000,2021-11-10 11:05AM EST,270.0,198.8,199.26,201.93,0.0,-,3,785,33.80%
"December 16, 2022",calls,SPY221216C00275000,2021-11-17 4:07PM EST,275.0,194.95,194.51,197.16,0.0,-,1,1143,33.37%
"December 16, 2022",calls,SPY221216C00280000,2021-11-19 3:11PM EST,280.0,191.24,189.78,192.41,2.25,+1.19%,2,13451,32.96%
"December 16, 2022",calls,SPY221216C00285000,2021-11-09 11:48AM EST,285.0,184.5,185.07,187.68,0.0,-,1,4539,32.56%
"December 16, 2022",calls,SPY221216C00290000,2021-11-19 3:13PM EST,290.0,181.49,180.39,182.98,-0.87,-0.48%,4,1750,32.19%
"December 16, 2022",calls,SPY221216C00295000,2021-11-11 12:52PM EST,295.0,171.22,175.73,178.3,0.0,-,5,1715,31.82%
"December 16, 2022",calls,SPY221216C00300000,2021-11-19 3:00PM EST,300.0,172.7,171.09,173.64,0.72,+0.42%,11,5464,31.46%
"December 16, 2022",calls,SPY221216C00305000,2021-11-19 4:13PM EST,305.0,167.78,166.48,169.01,2.14,+1.29%,3,6256,31.11%
"December 16, 2022",calls,SPY221216C00310000,2021-11-19 4:13PM EST,310.0,162.85,161.89,164.39,-0.2,-0.12%,2,4653,30.74%
"December 16, 2022",calls,SPY221216C00315000,2021-11-09 1:30PM EST,315.0,156.23,157.33,159.81,0.0,-,2,1910,30.41%
"December 16, 2022",calls,SPY221216C00320000,2021-11-18 1:02PM EST,320.0,154.0,152.79,155.24,0.0,-,1,1921,30.05%
"December 16, 2022",calls,SPY221216C00325000,2021-11-19 3:32PM EST,325.0,148.46,148.28,150.71,1.88,+1.28%,1,6091,29.71%
"December 16, 2022",calls,SPY221216C00330000,2021-11-19 2:11PM EST,330.0,146.22,143.8,146.2,0.92,+0.63%,2,3882,29.36%
"December 16, 2022",calls,SPY221216C00335000,2021-11-18 10:20AM EST,335.0,138.36,139.34,141.72,0.0,-,1,1609,29.02%
"December 16, 2022",calls,SPY221216C00340000,2021-11-19 11:49AM EST,340.0,137.11,134.92,137.27,1.91,+1.41%,9,1937,28.68%
"December 16, 2022",calls,SPY221216C00345000,2021-11-16 12:15PM EST,345.0,130.61,130.52,132.84,0.0,-,5,1355,28.32%
"December 16, 2022",calls,SPY221216C00350000,2021-11-19 10:39AM EST,350.0,127.85,126.16,128.45,0.45,+0.35%,5,4649,27.98%
"December 16, 2022",calls,SPY221216C00355000,2021-11-19 9:59AM EST,355.0,123.62,121.83,124.09,0.99,+0.81%,2,673,27.63%
"December 16, 2022",calls,SPY221216C00360000,2021-11-15 2:12PM EST,360.0,117.12,117.53,119.77,0.0,-,9,6647,27.29%
"December 16, 2022",calls,SPY221216C00365000,2021-11-03 2:17PM EST,365.0,108.01,113.27,115.47,0.0,-,6,1887,26.94%
"December 16, 2022",calls,SPY221216C00370000,2021-11-18 2:45PM EST,370.0,109.96,109.04,111.22,0.0,-,3,17263,26.59%
"December 16, 2022",calls,SPY221216C00375000,2021-11-12 4:02PM EST,375.0,103.67,104.97,107.0,0.0,-,2,1580,26.24%
"December 16, 2022",calls,SPY221216C00380000,2021-11-18 3:48PM EST,380.0,102.2,100.82,102.4,0.0,-,6,12847,25.56%
"December 16, 2022",calls,SPY221216C00385000,2021-11-15 11:04AM EST,385.0,95.66,96.6,98.67,0.0,-,4,2277,25.53%
"December 16, 2022",calls,SPY221216C00390000,2021-11-19 11:08AM EST,390.0,94.4,92.53,94.57,2.61,+2.84%,1,10160,25.17%
"December 16, 2022",calls,SPY221216C00395000,2021-11-19 1:13PM EST,395.0,89.6,88.51,90.51,0.88,+0.99%,2,1772,24.81%
"December 16, 2022",calls,SPY221216C00400000,2021-11-18 2:22PM EST,400.0,84.91,84.65,86.5,0.0,-,31,12845,24.45%
"December 16, 2022",calls,SPY221216C00405000,2021-11-15 2:24PM EST,405.0,78.92,80.59,82.53,0.0,-,9,624,24.08%
"December 16, 2022",calls,SPY221216C00410000,2021-11-19 11:15AM EST,410.0,78.62,76.71,78.61,2.41,+3.16%,3,2017,23.71%
"December 16, 2022",calls,SPY221216C00415000,2021-11-19 12:37PM EST,415.0,75.0,72.87,74.74,1.52,+2.07%,4,835,23.34%
"December 16, 2022",calls,SPY221216C00420000,2021-11-19 2:42PM EST,420.0,70.5,69.09,70.92,0.37,+0.53%,32,12592,22.96%
"December 16, 2022",calls,SPY221216C00425000,2021-11-17 11:10AM EST,425.0,65.7,65.48,67.16,0.0,-,1,1564,22.58%
"December 16, 2022",calls,SPY221216C00430000,2021-11-19 9:32AM EST,430.0,63.5,61.85,63.45,1.22,+1.96%,2,13831,22.20%
"December 16, 2022",calls,SPY221216C00435000,2021-11-19 12:26PM EST,435.0,59.75,58.07,59.8,1.58,+2.72%,1,1290,21.81%
"December 16, 2022",calls,SPY221216C00440000,2021-11-19 1:29PM EST,440.0,55.51,54.54,56.22,1.25,+2.30%,105,13500,21.42%
"December 16, 2022",calls,SPY221216C00445000,2021-11-19 12:30PM EST,445.0,52.75,51.04,52.7,1.09,+2.11%,9,2564,21.03%
"December 16, 2022",calls,SPY221216C00450000,2021-11-19 12:24PM EST,450.0,50.08,47.63,49.25,2.22,+4.64%,133,11030,20.63%
"December 16, 2022",calls,SPY221216C00455000,2021-11-19 1:35PM EST,455.0,45.5,44.55,45.86,0.5,+1.11%,18,4382,20.22%
"December 16, 2022",calls,SPY221216C00460000,2021-11-19 3:58PM EST,460.0,41.88,41.33,42.58,-0.45,-1.06%,195,2931,19.82%
"December 16, 2022",calls,SPY221216C00465000,2021-11-19 4:09PM EST,465.0,38.97,38.45,39.09,1.26,+3.34%,43,1688,19.27%
"December 16, 2022",calls,SPY221216C00470000,2021-11-19 3:45PM EST,470.0,35.58,35.36,35.99,-0.26,-0.73%,220,2451,18.87%
"December 16, 2022",calls,SPY221216C00475000,2021-11-19 3:44PM EST,475.0,32.75,32.36,32.97,0.57,+1.77%,36,3488,18.46%
"December 16, 2022",calls,SPY221216C00480000,2021-11-19 3:45PM EST,480.0,29.76,29.51,30.04,0.26,+0.88%,1665,5538,18.04%
"December 16, 2022",calls,SPY221216C00485000,2021-11-19 3:37PM EST,485.0,27.15,26.74,27.27,0.1,+0.37%,201,10194,17.65%
"December 16, 2022",calls,SPY221216C00490000,2021-11-19 4:14PM EST,490.0,24.36,24.1,24.61,0.4,+1.67%,150,12531,17.26%
"December 16, 2022",calls,SPY221216C00495000,2021-11-19 12:38PM EST,495.0,22.72,21.64,22.12,1.6,+7.58%,206,10921,16.89%
"December 16, 2022",calls,SPY221216C00500000,2021-11-19 3:38PM EST,500.0,19.75,19.32,19.77,0.07,+0.36%,826,31568,16.52%
"December 16, 2022",calls,SPY221216C00505000,2021-11-19 3:32PM EST,505.0,17.38,17.18,17.6,0.2,+1.16%,437,8351,16.19%
"December 16, 2022",calls,SPY221216C00510000,2021-11-19 3:04PM EST,510.0,15.9,15.19,15.6,1.25,+8.53%,838,7036,15.88%
"December 16, 2022",calls,SPY221216C00515000,2021-11-19 2:49PM EST,515.0,13.83,13.42,13.79,0.34,+2.52%,434,5980,15.60%
"December 16, 2022",calls,SPY221216C00520000,2021-11-19 3:32PM EST,520.0,11.96,11.75,12.1,-0.24,-1.97%,79,2302,15.32%
"December 16, 2022",calls,SPY221216C00525000,2021-11-19 3:32PM EST,525.0,10.63,10.28,10.59,0.06,+0.57%,289,16555,15.07%
"December 16, 2022",calls,SPY221216C00530000,2021-11-19 4:13PM EST,530.0,9.22,8.95,9.24,0.09,+0.99%,3,6431,14.84%
"December 16, 2022",calls,SPY221216C00535000,2021-11-18 12:01PM EST,535.0,7.9,7.78,8.03,0.0,-,6,1931,14.63%
"December 16, 2022",calls,SPY221216C00540000,2021-11-18 1:35PM EST,540.0,6.9,6.76,7.0,0.0,-,12,3326,14.48%
"December 16, 2022",calls,SPY221216C00545000,2021-11-16 2:27PM EST,545.0,5.79,5.87,6.07,0.0,-,52,1348,14.32%
"December 16, 2022",calls,SPY221216C00550000,2021-11-19 1:08PM EST,550.0,5.54,5.1,5.3,0.19,+3.55%,157,1997,14.23%
"December 16, 2022",calls,SPY221216C00555000,2021-11-19 10:40AM EST,555.0,4.78,4.44,4.61,0.11,+2.36%,1,1483,14.14%
"December 16, 2022",calls,SPY221216C00560000,2021-11-19 10:59AM EST,560.0,4.16,3.87,4.03,0.16,+4.00%,13,516,14.08%
"December 16, 2022",calls,SPY221216C00565000,2021-11-19 12:40PM EST,565.0,3.69,3.37,3.51,0.33,+9.82%,1,408,14.02%
"December 16, 2022",calls,SPY221216C00570000,2021-11-19 3:16PM EST,570.0,3.08,2.94,3.08,0.09,+3.01%,7,487,14.00%
"December 16, 2022",calls,SPY221216C00575000,2021-11-19 3:19PM EST,575.0,2.72,2.56,2.69,0.27,+11.02%,5,274,13.97%
"December 16, 2022",calls,SPY221216C00580000,2021-11-19 3:20PM EST,580.0,2.37,2.24,2.36,0.05,+2.16%,9,487,13.97%
"December 16, 2022",calls,SPY221216C00585000,2021-11-18 3:48PM EST,585.0,2.05,1.96,2.08,0.0,-,7,436,13.98%
"December 16, 2022",calls,SPY221216C00590000,2021-11-19 12:51PM EST,590.0,1.85,1.71,1.83,0.08,+4.52%,30,424,14.00%
"December 16, 2022",calls,SPY221216C00595000,2021-11-16 2:07PM EST,595.0,1.5,1.5,1.62,0.0,-,2,1358,14.03%
"December 16, 2022",calls,SPY221216C00600000,2021-11-19 3:00PM EST,600.0,1.37,1.35,1.43,-0.04,-2.84%,32,7552,14.06%
"December 16, 2022",calls,SPY221216C00605000,2021-11-19 12:51PM EST,605.0,1.28,1.17,1.28,0.13,+11.30%,20,3906,14.12%
"December 16, 2022",calls,SPY221216C00610000,2021-11-19 1:40PM EST,610.0,1.12,1.04,1.14,0.22,+24.44%,2,1464,14.18%
"December 16, 2022",calls,SPY221216C00615000,2021-11-19 3:32PM EST,615.0,1.01,0.91,1.02,0.09,+9.78%,11,135,14.24%
"December 16, 2022",calls,SPY221216C00620000,2021-11-19 3:51PM EST,620.0,0.9,0.82,0.92,0.06,+7.14%,1,25,14.33%
"December 16, 2022",calls,SPY221216C00625000,2021-11-17 11:43AM EST,625.0,0.71,0.74,0.84,0.0,-,1,32,14.44%
"December 16, 2022",calls,SPY221216C00630000,2021-11-19 3:55PM EST,630.0,0.75,0.66,0.76,0.14,+22.95%,1,115,14.52%
"December 16, 2022",calls,SPY221216C00635000,2021-11-15 10:15AM EST,635.0,0.58,0.6,0.69,0.0,-,1,14,14.61%
"December 16, 2022",calls,SPY221216C00640000,2021-10-11 2:26PM EST,640.0,0.3,0.48,0.57,0.0,-,9,9,14.49%
"December 16, 2022",calls,SPY221216C00645000,2021-11-19 2:36PM EST,645.0,0.56,0.54,0.59,0.06,+12.00%,3,63,14.87%
"December 16, 2022",calls,SPY221216C00650000,2021-11-19 3:14PM EST,650.0,0.52,0.45,0.54,0.1,+23.81%,3,82,14.97%
"December 16, 2022",calls,SPY221216C00655000,2021-11-09 12:04PM EST,655.0,0.38,0.42,0.48,0.0,-,4,211,15.00%
"December 16, 2022",calls,SPY221216C00660000,2021-11-19 11:06AM EST,660.0,0.4,0.38,0.42,0.04,+11.11%,1,308,15.00%
"December 16, 2022",calls,SPY221216C00665000,2021-11-05 8:30AM EST,665.0,0.33,0.35,0.38,0.0,-,1,92,15.08%
"December 16, 2022",calls,SPY221216C00670000,2021-11-17 3:53PM EST,670.0,0.34,0.32,0.34,0.0,-,5,236,15.13%
"December 16, 2022",calls,SPY221216C00675000,2021-11-19 11:16AM EST,675.0,0.32,0.27,0.42,-0.01,-3.03%,1,88,15.83%
"December 16, 2022",calls,SPY221216C00680000,2021-11-08 12:21PM EST,680.0,0.28,0.24,0.4,0.0,-,-,1,15.99%
"December 16, 2022",calls,SPY221216C00685000,2021-11-08 11:59AM EST,685.0,0.35,0.22,0.38,0.0,-,-,5,16.15%
"December 16, 2022",calls,SPY221216C00700000,2021-11-17 3:35PM EST,700.0,0.26,0.17,0.28,0.0,-,1,59,16.29%
"January 20, 2023",puts,SPY230120P00165000,2021-11-18 11:38AM EST,165.0,1.1,1.02,1.17,0.0,-,505,3079,48.15%
"January 20, 2023",puts,SPY230120P00170000,2021-11-17 11:24AM EST,170.0,1.08,1.11,1.26,0.0,-,600,902,47.41%
"January 20, 2023",puts,SPY230120P00175000,2021-10-20 10:14AM EST,175.0,1.26,1.21,1.36,0.0,-,2,60,46.74%
"January 20, 2023",puts,SPY230120P00180000,2021-11-15 11:27AM EST,180.0,1.29,1.32,1.47,0.0,-,1,279,46.09%
"January 20, 2023",puts,SPY230120P00185000,2021-11-16 11:03AM EST,185.0,1.39,1.43,1.58,0.0,-,2,45,45.42%
"January 20, 2023",puts,SPY230120P00190000,2021-11-15 10:08AM EST,190.0,1.52,1.54,1.7,0.0,-,1,77,44.79%
"January 20, 2023",puts,SPY230120P00195000,2021-11-10 2:50PM EST,195.0,1.57,1.66,1.83,0.0,-,1,69,44.19%
"January 20, 2023",puts,SPY230120P00200000,2021-11-19 11:47AM EST,200.0,1.82,1.79,1.96,-0.08,-4.21%,1,1379,43.56%
"January 20, 2023",puts,SPY230120P00205000,2021-11-17 11:01AM EST,205.0,1.91,1.93,2.11,0.0,-,5,147,42.99%
"January 20, 2023",puts,SPY230120P00210000,2021-11-16 10:56AM EST,210.0,2.01,2.08,2.26,0.0,-,20,141,42.41%
"January 20, 2023",puts,SPY230120P00215000,2021-11-12 10:17AM EST,215.0,2.16,2.24,2.42,0.0,-,1,31,41.84%
"January 20, 2023",puts,SPY230120P00220000,2021-11-15 9:54AM EST,220.0,2.3,2.41,2.58,0.0,-,1,797,41.25%
"January 20, 2023",puts,SPY230120P00225000,2021-11-08 12:53PM EST,225.0,2.45,2.59,2.76,0.0,-,10,190,40.71%
"January 20, 2023",puts,SPY230120P00230000,2021-11-19 2:42PM EST,230.0,2.95,2.77,2.96,0.23,+8.46%,2,291,40.20%
"January 20, 2023",puts,SPY230120P00235000,2021-11-03 2:11PM EST,235.0,2.74,2.98,3.16,0.0,-,1,260,39.67%
"January 20, 2023",puts,SPY230120P00240000,2021-11-17 3:40PM EST,240.0,3.33,3.19,3.38,0.0,-,10,395,39.17%
"January 20, 2023",puts,SPY230120P00245000,2021-11-08 12:16PM EST,245.0,3.26,3.41,3.61,0.0,-,20,277,38.68%
"January 20, 2023",puts,SPY230120P00250000,2021-11-19 10:30AM EST,250.0,3.84,3.65,3.84,0.04,+1.05%,27,1640,38.16%
"January 20, 2023",puts,SPY230120P00255000,2021-11-03 1:44PM EST,255.0,3.69,3.9,4.1,0.0,-,13,6389,37.69%
"January 20, 2023",puts,SPY230120P00260000,2021-11-18 3:49PM EST,260.0,4.24,4.17,4.37,0.0,-,2,362,37.22%
