Contract Name,Type,Put/Call,Strike,Maturity (Year),Market Price,Implied Vol,Delta,Gamma,Vega,Rho,Theta
SPY220331C00369000,European,Call,369.0,0.7341269841,75.88,0.266733,0.793575,0.0028941,105.439,191.924,-26.1402
SPY220331C00370000,European,Call,370.0,0.7341269841,74.58,0.261049,0.793805,0.00295516,105.369,192.95,-25.757
SPY220331C00371000,European,Call,371.0,0.7341269841,60.5,,,,,,
SPY220331C00372000,European,Call,372.0,0.7341269841,59.79,,,,,,
SPY220331C00374000,European,Call,374.0,0.7341269841,69.25,0.237179,0.796107,0.00323094,104.669,197.582,-24.0993
SPY220331C00375000,European,Call,375.0,0.7341269841,71.65,0.266285,0.773128,0.0030618,111.361,188.648,-27.0629
SPY220331C00376000,European,Call,376.0,0.7341269841,69.27,0.250778,0.779178,0.00320156,109.664,192.284,-25.7291
SPY220331C00380000,European,Call,380.0,0.7341269841,62.7,0.215702,0.789528,0.00362,106.653,200.337,-22.9601
SPY220331C00382000,European,Call,382.0,0.7341269841,49.8,,,,,,
SPY220331C00384000,European,Call,384.0,0.7341269841,50.38,0.111656,0.905675,0.00407441,62.1381,245.624,-13.6654
SPY220331C00385000,European,Call,385.0,0.7341269841,48.95,0.102158,0.91903,0.00397366,55.4464,250.841,-12.9877
SPY220331C00386000,European,Call,386.0,0.7341269841,59.79,0.227318,0.755822,0.00373516,115.972,191.955,-24.9416
SPY220331C00388000,European,Call,388.0,0.7341269841,47.91,0.124578,0.862504,0.00477524,81.2544,233.966,-15.4099
SPY220331C00390000,European,Call,390.0,0.7341269841,55.24,0.211287,0.749938,0.00407006,117.458,193.46,-23.944
SPY220331C00392000,European,Call,392.0,0.7341269841,45.03,0.128565,0.833488,0.00525525,92.2841,227.026,-16.3438
SPY220331C00393000,European,Call,393.0,0.7341269841,50.46,0.18754,0.755014,0.00453546,116.178,198.553,-22.0662
SPY220331C00395000,European,Call,395.0,0.7341269841,50.0,0.195236,0.738673,0.0045072,120.193,193.791,-23.0356
SPY220331C00396000,European,Call,396.0,0.7341269841,40.68,0.115499,0.832259,0.00587754,92.7224,229.836,-15.6593
SPY220331C00398000,European,Call,398.0,0.7341269841,35.56,0.0684929,0.93112,0.00523876,49.01,264.444,-11.9113
SPY220331C00399000,European,Call,399.0,0.7341269841,41.03,0.14123,0.771962,0.00578962,111.683,210.764,-18.4139
SPY220331C00400000,European,Call,400.0,0.7341269841,44.58,0.177727,0.727042,0.00506129,122.864,194.141,-21.9384
SPY220331C00404000,European,Call,404.0,0.7341269841,36.55,0.132966,0.750174,0.00646421,117.4,207.254,-18.1752
SPY220331C00405000,European,Call,405.0,0.7341269841,43.6,0.195346,0.687799,0.00490167,130.785,182.615,-24.0472
SPY220331C00406000,European,Call,406.0,0.7341269841,45.05,0.211143,0.674504,0.00461518,133.099,177.402,-25.5973
SPY220331C00407000,European,Call,407.0,0.7341269841,37.37,0.156336,0.704512,0.00597624,127.614,192.404,-20.5909
SPY220331C00408000,European,Call,408.0,0.7341269841,42.2,0.198517,0.670432,0.00493351,133.772,178.223,-24.5736
SPY220331C00409000,European,Call,409.0,0.7341269841,37.69,0.168695,0.68237,0.00571801,131.752,185.259,-21.8806
SPY220331C00410000,European,Call,410.0,0.7341269841,37.7,0.173454,0.673253,0.00562678,133.308,182.407,-22.3875
SPY220331C00411000,European,Call,411.0,0.7341269841,40.1,0.19599,0.655785,0.00508224,136.05,175.195,-24.5373
SPY220331C00412000,European,Call,412.0,0.7341269841,34.27,0.156612,0.6721,0.0062408,133.498,184.565,-20.9573
SPY220331C00413000,European,Call,413.0,0.7341269841,30.48,0.132327,0.685601,0.00725788,131.18,191.561,-18.7949
SPY220331C00414000,European,Call,414.0,0.7341269841,32.61,0.153217,0.661209,0.00646192,135.232,182.386,-20.7502
SPY220331C00415000,European,Call,415.0,0.7341269841,38.87,0.203633,0.631886,0.00500861,139.308,168.64,-25.4587
SPY220331C00416000,European,Call,416.0,0.7341269841,25.5,0.108542,0.687549,0.00882471,130.83,195.825,-16.7992
SPY220331C00417000,European,Call,417.0,0.7341269841,37.5,0.201659,0.621957,0.00510076,140.496,166.547,-25.3584
SPY220331C00418000,European,Call,418.0,0.7341269841,32.7,0.170922,0.626056,0.00599753,140.017,171.35,-22.5363
SPY220331C00419000,European,Call,419.0,0.7341269841,26.48,0.12975,0.64097,0.00779454,138.136,180.57,-18.7794
SPY220331C00420000,European,Call,420.0,0.7341269841,34.0,0.188141,0.608909,0.00552234,141.911,165.045,-24.1916
SPY220331C00421000,European,Call,421.0,0.7341269841,31.5,0.174112,0.606538,0.00597737,142.151,166.141,-22.9039
SPY220331C00422000,European,Call,422.0,0.7341269841,29.8,0.16582,0.602507,0.00629371,142.546,166.131,-22.1453
SPY220331C00423000,European,Call,423.0,0.7341269841,29.26,0.165772,0.59608,0.00632192,143.143,164.522,-22.1496
SPY220331C00424000,European,Call,424.0,0.7341269841,26.05,0.146797,0.59428,0.00714708,143.303,166.317,-20.381
SPY220331C00425000,European,Call,425.0,0.7341269841,30.8,0.183959,0.580844,0.00574701,144.402,158.637,-23.8662
SPY220331C00426000,European,Call,426.0,0.7341269841,28.83,0.173697,0.575841,0.00610195,144.768,158.522,-22.896
SPY220331C00427000,European,Call,427.0,0.7341269841,28.13,0.172324,0.569746,0.00616813,145.181,157.134,-22.7586
SPY220331C00428000,European,Call,428.0,0.7341269841,29.32,0.184093,0.563333,0.0057896,145.578,154.26,-23.8675
SPY220331C00429000,European,Call,429.0,0.7341269841,28.89,0.184498,0.55751,0.00578987,145.905,152.758,-23.8941
SPY220331C00430000,European,Call,430.0,0.7341269841,28.6,0.185831,0.551771,0.00575982,146.197,151.18,-24.006
SPY220331C00431000,European,Call,431.0,0.7341269841,26.63,0.175481,0.545077,0.0061121,146.498,150.538,-22.9881
SPY220331C00432000,European,Call,432.0,0.7341269841,26.32,0.176606,0.539096,0.00608285,146.731,148.899,-23.0688
SPY220331C00433000,European,Call,433.0,0.7341269841,26.0,0.177617,0.533181,0.0060564,146.93,147.288,-23.1352
SPY220331C00434000,European,Call,434.0,0.7341269841,24.33,0.169275,0.525572,0.00636383,147.137,146.14,-22.2825
SPY220331C00435000,European,Call,435.0,0.7341269841,22.66,0.160906,0.517321,0.00670229,147.301,144.791,-21.4127
SPY220331C00436000,European,Call,436.0,0.7341269841,24.22,0.174749,0.514377,0.00617317,147.344,142.727,-22.7315
SPY220331C00437000,European,Call,437.0,0.7341269841,24.17,0.177455,0.509067,0.00608141,147.402,141.107,-22.951
SPY220331C00438000,European,Call,438.0,0.7341269841,23.48,0.175712,0.502502,0.0061432,147.437,139.565,-22.7242
SPY220331C00440000,European,Call,440.0,0.7341269841,19.6,0.154889,0.481553,0.00696177,147.282,135.876,-20.4826
SPY220331C00442000,European,Call,442.0,0.7341269841,13.77,0.120258,0.445304,0.00889167,146.052,128.845,-16.652
SPY220331C00445000,European,Call,445.0,0.7341269841,18.65,0.162323,0.452575,0.006603,146.397,127.531,-20.8267
SPY220331C00447000,European,Call,447.0,0.7341269841,18.28,0.165095,0.441762,0.0064686,145.866,124.429,-20.9305
SPY220331C00450000,European,Call,450.0,0.7341269841,16.15,0.157939,0.417286,0.0066872,144.26,118.355,-19.8257
SPY220331C00451000,European,Call,451.0,0.7341269841,15.63,0.156776,0.409856,0.00670881,143.66,116.418,-19.5769
SPY220331C00452000,European,Call,452.0,0.7341269841,10.58,0.123005,0.365268,0.00827035,138.95,106.212,-15.5065
SPY220331C00455000,European,Call,455.0,0.7341269841,13.88,0.153961,0.381534,0.00669978,140.891,108.865,-18.7362
SPY220331C00456000,European,Call,456.0,0.7341269841,10.79,0.133708,0.350138,0.00749669,136.911,101.337,-16.1563
SPY220331C00459000,European,Call,459.0,0.7341269841,11.27,0.143931,0.343721,0.00691673,135.977,98.9819,-16.9323
SPY220331C00460000,European,Call,460.0,0.7341269841,11.49,0.147759,0.342423,0.00672794,135.783,98.4155,-17.2467
SPY220331C00461000,European,Call,461.0,0.7341269841,9.35,0.13365,0.315473,0.00719652,131.372,91.5772,-15.2915
SPY220331C00462000,European,Call,462.0,0.7341269841,8.32,0.127664,0.298757,0.00735536,128.258,87.117,-14.3227
SPY220331C00463000,European,Call,463.0,0.7341269841,9.58,0.139583,0.311644,0.00685457,130.684,90.2132,-15.7073
SPY220331C00465000,European,Call,465.0,0.7341269841,8.13,0.132151,0.286569,0.00696945,125.8,83.4533,-14.3601
SPY220331C00467000,European,Call,467.0,0.7341269841,7.64,0.132046,0.273618,0.00682038,123.011,79.7716,-13.9663
SPY220331C00469000,European,Call,469.0,0.7341269841,7.37,0.133594,0.264037,0.00662174,120.829,76.9803,-13.7958
SPY220331C00470000,European,Call,470.0,0.7341269841,7.09,0.133091,0.257057,0.00655571,119.173,75.008,-13.5326
SPY220331C00471000,European,Call,471.0,0.7341269841,6.8,0.132442,0.249861,0.00649026,117.408,72.9751,-13.2467
SPY220331C00473000,European,Call,473.0,0.7341269841,6.25,0.131209,0.235755,0.00634841,113.773,68.9775,-12.6778
SPY220331C00475000,European,Call,475.0,0.7341269841,5.74,0.130079,0.222103,0.00619272,110.027,65.0918,-12.1169
SPY220331C00480000,European,Call,480.0,0.7341269841,4.8,0.129403,0.193758,0.00574265,101.5,56.9371,-11.018
SPY220331C00485000,European,Call,485.0,0.7341269841,3.55,0.123865,0.157386,0.00525798,88.9566,46.505,-9.19721
SPY220331C00490000,European,Call,490.0,0.7341269841,2.74,0.121223,0.129617,0.00471221,78.0226,38.4345,-7.84066
SPY220331C00495000,European,Call,495.0,0.7341269841,2.7,0.127544,0.123042,0.00431913,75.2431,36.4124,-7.86151
SPY220331C00500000,European,Call,500.0,0.7341269841,2.19,0.126822,0.103902,0.0038501,66.6925,30.8142,-6.88218
SPY220331C00505000,European,Call,505.0,0.7341269841,1.85,0.127606,0.0897614,0.00343659,59.8976,26.6513,-6.17573
SPY220331C00510000,European,Call,510.0,0.7341269841,1.58,0.128747,0.0779976,0.00306501,53.8988,23.1787,-5.56987
SPY220331C00515000,European,Call,515.0,0.7341269841,1.2,0.126644,0.0625203,0.00262826,45.4636,18.6281,-4.59946
SPY220331C00520000,European,Call,520.0,0.7341269841,0.95,0.125991,0.0513429,0.0022622,38.9298,15.3238,-3.89831
SPY220331C00525000,European,Call,525.0,0.7341269841,0.84,0.128129,0.0455055,0.00201975,35.3473,13.583,-3.579
SPY220331C00530000,European,Call,530.0,0.7341269841,0.63,0.126435,0.0357969,0.00168445,29.0894,10.7077,-2.89469
SPY220331C00535000,European,Call,535.0,0.7341269841,0.55,0.128214,0.0313966,0.00149107,26.1123,9.39331,-2.62212
SPY220331C00540000,European,Call,540.0,0.7341269841,0.5,0.130774,0.0283849,0.00134458,24.0169,8.49025,-2.44815
SPY220331C00545000,European,Call,545.0,0.7341269841,0.31,0.125776,0.0191947,0.00100588,17.2805,5.76198,-1.69003
SPY220331C00550000,European,Call,550.0,0.7341269841,0.26,0.12679,0.0162863,0.000867297,15.0198,4.89114,-1.47504
SPY220331P00285000,European,Put,285.0,0.7341269841,3.61,0.346227,-0.059155,0.000920665,43.5385,-21.1091,-9.49845
SPY220331P00290000,European,Put,290.0,0.7341269841,3.57,0.333642,-0.0606912,0.000974771,44.4216,-21.5591,-9.30955
SPY220331P00295000,European,Put,295.0,0.7341269841,3.6,0.322821,-0.0630467,0.00103784,45.7616,-22.3161,-9.24924
SPY220331P00300000,European,Put,300.0,0.7341269841,4.26,0.325174,-0.0721031,0.00114294,50.7634,-25.6267,-10.3098
SPY220331P00305000,European,Put,305.0,0.7341269841,4.16,0.311658,-0.0735426,0.00121069,51.5375,-26.0024,-9.99317
SPY220331P00310000,European,Put,310.0,0.7341269841,5.14,0.318215,-0.0859774,0.00133452,58.004,-30.602,-11.4574
SPY220331P00315000,European,Put,315.0,0.7341269841,5.11,0.306008,-0.0887093,0.00142055,59.3744,-31.4325,-11.2305
SPY220331P00320000,European,Put,320.0,0.7341269841,5.65,0.303261,-0.0971453,0.001533,63.4995,-34.4613,-11.8612
SPY220331P00325000,European,Put,325.0,0.7341269841,6.45,0.30373,-0.108079,0.00165404,68.6191,-38.4603,-12.795
SPY220331P00330000,European,Put,330.0,0.7341269841,5.91,0.283958,-0.106999,0.00175646,68.1244,-37.727,-11.802
SPY220331P00335000,European,Put,335.0,0.7341269841,7.01,0.287851,-0.121367,0.00189543,74.5222,-43.0178,-13.0443
SPY220331P00340000,European,Put,340.0,0.7341269841,7.5,0.282412,-0.130348,0.00203057,78.3269,-46.18,-13.385
SPY220331P00345000,European,Put,345.0,0.7341269841,8.2,0.279171,-0.141416,0.00217205,82.8228,-50.1475,-13.9225
SPY220331P00350000,European,Put,350.0,0.7341269841,9.1,0.277646,-0.154319,0.00231548,87.8098,-54.8346,-14.609
SPY220331P00355000,European,Put,355.0,0.7341269841,8.65,0.260243,-0.156933,0.00249784,88.7881,-55.32,-13.7239
SPY220331P00358000,European,Put,358.0,0.7341269841,15.66,0.325334,-0.204504,0.00235966,104.855,-75.3104,-20.4926
SPY220331P00359000,European,Put,359.0,0.7341269841,16.1,0.326788,-0.208038,0.00237314,105.925,-76.736,-20.7827
SPY220331P00360000,European,Put,360.0,0.7341269841,9.8,0.260702,-0.172802,0.002654,94.5054,-61.1162,-14.5558
SPY220331P00361000,European,Put,361.0,0.7341269841,9.42,0.25414,-0.171293,0.00270733,93.9777,-60.3664,-14.0694
SPY220331P00362000,European,Put,362.0,0.7341269841,9.62,0.253823,-0.174312,0.00274106,95.03,-61.4552,-14.1914
SPY220331P00363000,European,Put,363.0,0.7341269841,14.18,0.297346,-0.205025,0.00258568,105.014,-74.3864,-18.5596
SPY220331P00365000,European,Put,365.0,0.7341269841,11.5,0.265713,-0.192415,0.00278484,101.07,-68.4844,-15.7983
SPY220331P00366000,European,Put,366.0,0.7341269841,10.7,0.255086,-0.188505,0.0028645,99.8037,-66.6767,-14.9125
SPY220331P00367000,European,Put,367.0,0.7341269841,10.04,0.245833,-0.185222,0.00294019,98.7247,-65.1679,-14.1578
SPY220331P00368000,European,Put,368.0,0.7341269841,10.49,0.247924,-0.190227,0.0029638,100.364,-67.0599,-14.5063
SPY220331P00370000,European,Put,370.0,0.7341269841,12.1,0.258734,-0.204675,0.00296854,104.907,-72.7505,-15.8388
SPY220331P00371000,European,Put,371.0,0.7341269841,10.98,0.245247,-0.198863,0.00307822,103.113,-70.1145,-14.6713
SPY220331P00372000,European,Put,372.0,0.7341269841,19.15,0.317843,-0.242668,0.0026624,115.584,-89.7814,-21.7535
SPY220331P00373000,European,Put,373.0,0.7341269841,22.89,0.347219,-0.256622,0.00251063,119.068,-96.8812,-24.6316
SPY220331P00374000,European,Put,374.0,0.7341269841,13.24,0.259075,-0.218933,0.00308379,109.124,-78.0363,-16.4148
SPY220331P00375000,European,Put,375.0,0.7341269841,11.75,0.242476,-0.211465,0.00322918,106.948,-74.6121,-14.9463
SPY220331P00376000,European,Put,376.0,0.7341269841,11.8,0.240376,-0.213711,0.00327755,107.61,-75.3496,-14.8749
SPY220331P00377000,European,Put,377.0,0.7341269841,18.69,0.299459,-0.250693,0.00287552,117.615,-91.9478,-20.6417
SPY220331P00378000,European,Put,378.0,0.7341269841,18.95,0.298824,-0.253714,0.00289989,118.361,-93.0813,-20.7013
SPY220331P00379000,European,Put,379.0,0.7341269841,23.18,0.331554,-0.269352,0.00269514,122.052,-101.066,-23.8827
SPY220331P00380000,European,Put,380.0,0.7341269841,12.18,0.233573,-0.224245,0.00346767,110.63,-78.9156,-14.7269
SPY220331P00381000,European,Put,381.0,0.7341269841,12.78,0.236425,-0.230182,0.00347667,112.271,-81.2087,-15.1226
SPY220331P00382000,European,Put,382.0,0.7341269841,12.96,0.235417,-0.233445,0.00351905,113.155,-82.3591,-15.1454
SPY220331P00384000,European,Put,384.0,0.7341269841,25.73,0.337138,-0.28639,0.00273107,125.762,-108.255,-24.9372
SPY220331P00385000,European,Put,385.0,0.7341269841,14.18,0.238194,-0.247271,0.00358878,116.758,-87.5691,-15.7544
SPY220331P00387000,European,Put,387.0,0.7341269841,13.44,0.226409,-0.24775,0.00377948,116.879,-87.1751,-14.8502
SPY220331P00389000,European,Put,389.0,0.7341269841,13.63,0.222707,-0.253759,0.00389138,118.372,-89.1898,-14.7086
SPY220331P00390000,European,Put,390.0,0.7341269841,14.38,0.226398,-0.2605,0.00388049,119.997,-91.844,-15.1601
SPY220331P00391000,European,Put,391.0,0.7341269841,15.41,0.232306,-0.268415,0.00383985,121.839,-95.07,-15.817
SPY220331P00392000,European,Put,392.0,0.7341269841,14.19,0.219374,-0.264666,0.00403739,120.975,-93.0045,-14.69
SPY220331P00394000,European,Put,394.0,0.7341269841,14.56,0.217011,-0.272102,0.00413862,122.673,-95.5962,-14.6518
SPY220331P00395000,European,Put,395.0,0.7341269841,14.68,0.215263,-0.275539,0.0041982,123.436,-96.7569,-14.5755
SPY220331P00396000,European,Put,396.0,0.7341269841,14.88,0.214152,-0.27944,0.00424908,124.288,-98.1212,-14.5566
SPY220331P00397000,European,Put,397.0,0.7341269841,15.18,0.213828,-0.283882,0.004288,125.236,-99.7275,-14.6089
SPY220331P00398000,European,Put,398.0,0.7341269841,16.04,0.217962,-0.290972,0.00425604,126.706,-102.571,-15.0762
SPY220331P00399000,European,Put,399.0,0.7341269841,15.47,0.210595,-0.291339,0.00440752,126.781,-102.267,-14.4622
SPY220331P00400000,European,Put,400.0,0.7341269841,17.6,0.22464,-0.303704,0.00421113,129.21,-107.689,-15.8493
SPY220331P00401000,European,Put,401.0,0.7341269841,16.28,0.211396,-0.301366,0.00445948,128.763,-105.991,-14.6813
SPY220331P00402000,European,Put,402.0,0.7341269841,16.4,0.209496,-0.305136,0.004525,129.481,-107.255,-14.571
SPY220331P00403000,European,Put,403.0,0.7341269841,16.66,0.208671,-0.309561,0.00457177,130.304,-108.827,-14.5581
SPY220331P00404000,European,Put,404.0,0.7341269841,16.88,0.207508,-0.313858,0.00462491,131.084,-110.329,-14.5104
SPY220331P00405000,European,Put,405.0,0.7341269841,18.39,0.216215,-0.322981,0.00449256,132.676,-114.284,-15.3782
SPY220331P00406000,European,Put,406.0,0.7341269841,16.9,0.201886,-0.32096,0.00479891,132.33,-112.56,-14.0987
SPY220331P00407000,European,Put,407.0,0.7341269841,17.57,0.204091,-0.327148,0.0047845,133.374,-114.983,-14.3543
SPY220331P00408000,European,Put,408.0,0.7341269841,17.76,0.202599,-0.331534,0.00484562,134.09,-116.491,-14.2627
SPY220331P00409000,European,Put,409.0,0.7341269841,18.5,0.205216,-0.337816,0.0048192,135.082,-118.994,-14.5491
SPY220331P00410000,European,Put,410.0,0.7341269841,18.21,0.200064,-0.340724,0.0049596,135.527,-119.689,-14.1106
SPY220331P00411000,European,Put,411.0,0.7341269841,18.48,0.199094,-0.345546,0.00501023,136.247,-121.392,-14.0567
SPY220331P00412000,European,Put,412.0,0.7341269841,20.54,0.211325,-0.35527,0.00476809,137.628,-125.939,-15.2249
SPY220331P00413000,European,Put,413.0,0.7341269841,18.95,0.196548,-0.355132,0.00512586,137.609,-124.728,-13.8813
SPY220331P00414000,European,Put,414.0,0.7341269841,20.59,0.205526,-0.363521,0.00494174,138.726,-128.55,-14.74
SPY220331P00415000,European,Put,415.0,0.7341269841,20.7,0.203228,-0.367992,0.00501804,139.293,-130.026,-14.5476
SPY220331P00416000,European,Put,416.0,0.7341269841,22.11,0.210333,-0.375085,0.00487844,140.152,-133.274,-15.2265
SPY220331P00417000,European,Put,417.0,0.7341269841,20.01,0.191991,-0.375328,0.0053456,140.181,-131.808,-13.5328
SPY220331P00418000,European,Put,418.0,0.7341269841,19.9,0.188074,-0.37975,0.00547677,140.69,-133.107,-13.1768
SPY220331P00419000,European,Put,419.0,0.7341269841,20.57,0.18975,-0.385845,0.00545431,141.362,-135.501,-13.3371
SPY220331P00420000,European,Put,420.0,0.7341269841,20.48,0.185935,-0.390562,0.00558572,141.857,-136.907,-12.9813
SPY220331P00421000,European,Put,421.0,0.7341269841,23.23,0.202327,-0.399323,0.0051644,142.72,-141.66,-14.511
SPY220331P00422000,European,Put,422.0,0.7341269841,24.03,0.20473,-0.404921,0.00512212,143.233,-143.994,-14.7311
SPY220331P00423000,European,Put,423.0,0.7341269841,21.74,0.185242,-0.407704,0.00567062,143.476,-143.181,-12.8903
SPY220331P00424000,European,Put,424.0,0.7341269841,22.85,0.189795,-0.414031,0.00555491,144.003,-145.97,-13.3018
SPY220331P00425000,European,Put,425.0,0.7341269841,26.0,0.208604,-0.420813,0.00507239,144.526,-150.399,-15.0596
SPY220331P00426000,European,Put,426.0,0.7341269841,23.15,0.185246,-0.425075,0.00572407,144.832,-149.637,-12.8268
SPY220331P00427000,European,Put,427.0,0.7341269841,25.18,0.196066,-0.431106,0.00542327,145.236,-153.009,-13.8253
SPY220331P00428000,European,Put,428.0,0.7341269841,23.7,0.182328,-0.436658,0.00584562,145.578,-153.655,-12.4853
SPY220331P00429000,European,Put,429.0,0.7341269841,25.36,0.190454,-0.442293,0.0056084,145.895,-156.632,-13.2238
SPY220331P00430000,European,Put,430.0,0.7341269841,25.06,0.184898,-0.448286,0.005789,146.2,-158.282,-12.65
SPY220331P00431000,European,Put,431.0,0.7341269841,24.01,0.174131,-0.455035,0.00615968,146.503,-159.617,-11.5652
SPY220331P00432000,European,Put,432.0,0.7341269841,24.76,0.175807,-0.460999,0.00611064,146.735,-162.028,-11.6725
SPY220331P00433000,European,Put,433.0,0.7341269841,25.85,0.179787,-0.466483,0.00598288,146.919,-164.54,-12.0014
SPY220331P00434000,European,Put,434.0,0.7341269841,27.48,0.187442,-0.471007,0.00574366,147.05,-167.148,-12.6892
SPY220331P00435000,European,Put,435.0,0.7341269841,28.3,0.189459,-0.476275,0.00568749,147.179,-169.394,-12.8261
SPY220331P00439000,European,Put,439.0,0.7341269841,30.28,0.188184,-0.499185,0.00573616,147.44,-177.997,-12.4186
SPY220331P00440000,European,Put,440.0,0.7341269841,28.29,0.17066,-0.511605,0.00632251,147.378,-180.411,-10.5638
SPY220331P00450000,European,Put,450.0,0.7341269841,32.42,0.158391,-0.58233,0.00666949,144.289,-205.512,-8.08544
